p_i,p_m,diff_p^(n-2),dp^(n-1),diff_p^(n-1),dp^(n),diff_p^(n),target
1.25892541179417,451221.896180868,560205.71991883,1.0981390710952594,556252.419262887,1.056654631051125,552448.462591103,1.019544103325267
1.25892541179417,454771.81648181396,556252.419262887,1.056654631051125,552448.462591103,1.019544103325267,548778.1038191321,0.9860889724849969
1.25892541179417,458212.42955491797,552448.462591103,1.019544103325267,548778.1038191321,0.9860889724849969,545228.183518186,0.9557258536400008
1.25892541179417,461553.250847474,548778.1038191321,0.9860889724849969,545228.183518186,0.9557258536400008,541787.570445082,0.9280059145988909
1.25892541179417,464802.49047314294,545228.183518186,0.9557258536400008,541787.570445082,0.9280059145988909,538446.749152526,0.9025665626858245
1.25892541179417,467967.290944527,541787.570445082,0.9280059145988909,538446.749152526,0.9025665626858245,535197.5095268571,0.8791112420511329
1.25892541179417,471053.911975672,538446.749152526,0.9025665626858245,535197.5095268571,0.8791112420511329,532032.709055473,0.8573947308736064
1.25892541179417,474067.876082725,535197.5095268571,0.8791112420511329,532032.709055473,0.8573947308736064,528946.088024328,0.837212251959168
1.25892541179417,477014.084691411,532032.709055473,0.8573947308736064,528946.088024328,0.837212251959168,525932.123917275,0.8183912801905535
1.25892541179417,479896.91174024297,528946.088024328,0.837212251959168,525932.123917275,0.8183912801905535,522985.915308589,0.8007852913422135
1.25892541179417,482720.279891519,525932.123917275,0.8183912801905535,522985.915308589,0.8007852913422135,520103.08825975703,0.7842689309100064
1.25892541179417,485487.72314400796,522985.915308589,0.8007852913422135,520103.08825975703,0.7842689309100064,517279.720108481,0.7687342368024919
1.25892541179417,488202.43870023795,520103.08825975703,0.7842689309100064,517279.720108481,0.7687342368024919,514512.27685599204,0.7540876545083302
1.25892541179417,490867.330259865,517279.720108481,0.7687342368024919,514512.27685599204,0.7540876545083302,511797.56129976205,0.7402476554519509
1.25892541179417,493485.04441025795,514512.27685599204,0.7540876545083302,511797.56129976205,0.7402476554519509,509132.669740135,0.7271428195536039
1.25892541179417,496058.00141363,511797.56129976205,0.7402476554519509,509132.669740135,0.7271428195536039,506514.95558974205,0.7147102787144508
1.25892541179417,498588.421410519,509132.669740135,0.7271428195536039,506514.95558974205,0.7147102787144508,503941.99858637,0.7028944435802825
1.25892541179417,501078.346847068,506514.95558974205,0.7147102787144508,503941.99858637,0.7028944435802825,501411.578589481,0.6916459545969459
1.25892541179417,503529.66177065205,503941.99858637,0.7028944435802825,501411.578589481,0.6916459545969459,498921.653152932,0.6809208121066816
1.25892541179417,505944.108512263,501411.578589481,0.6916459545969459,498921.653152932,0.6809208121066816,496470.33822934795,0.6706796504474833
1.25892541179417,508323.302175598,498921.653152932,0.6809208121066816,496470.33822934795,0.6706796504474833,494055.891487737,0.6608871287041661
1.25892541179417,510668.74327528203,496470.33822934795,0.6706796504474833,494055.891487737,0.6608871287041661,491676.697824402,0.6515114165789014
1.25892541179417,512981.828805194,494055.891487737,0.6608871287041661,491676.697824402,0.6515114165789014,489331.25672471797,0.6425237583088812
1.25892541179417,515263.861968816,491676.697824402,0.6515114165789014,489331.25672471797,0.6425237583088812,487018.171194806,0.6338981010061171
1.25892541179417,517516.060764045,489331.25672471797,0.6425237583088812,487018.171194806,0.6338981010061171,484736.138031184,0.62561077645249
1.25892541179417,519739.56558305,487018.171194806,0.6338981010061171,484736.138031184,0.62561077645249,482483.939235955,0.617640227501397
1.25892541179417,521935.44596176705,484736.138031184,0.62561077645249,482483.939235955,0.617640227501397,480260.43441695,0.6099667718658425
1.25892541179417,524104.70659242297,482483.939235955,0.617640227501397,480260.43441695,0.6099667718658425,478064.55403823295,0.6025723974044215
1.25892541179417,526248.292695011,480260.43441695,0.6099667718658425,478064.55403823295,0.6025723974044215,475895.29340757703,0.5954405840522344
1.25892541179417,528367.0948292121,478064.55403823295,0.6025723974044215,475895.29340757703,0.5954405840522344,473751.707304989,0.5885561483891797
1.25892541179417,530461.9532162871,475895.29340757703,0.5954405840522344,473751.707304989,0.5885561483891797,471632.90517078794,0.5819051075208376
1.25892541179417,532533.661630467,473751.707304989,0.5885561483891797,471632.90517078794,0.5819051075208376,469538.0467837129,0.5754745594944365
1.25892541179417,534582.97091099,471632.90517078794,0.5819051075208376,469538.0467837129,0.5754745594944365,467466.33836953295,0.5692525779230507
1.25892541179417,536610.592138928,469538.0467837129,0.5754745594944365,467466.33836953295,0.5692525779230507,465417.02908901,0.563228118871662
1.25892541179417,538617.199516963,467466.33836953295,0.5692525779230507,465417.02908901,0.563228118871662,463389.407861072,0.5573909383430469
1.25892541179417,540603.432985261,465417.02908901,0.563228118871662,463389.407861072,0.5573909383430469,461382.800483037,0.5517315189716626
1.25892541179417,542569.900602307,463389.407861072,0.5573909383430469,461382.800483037,0.5517315189716626,459396.56701473903,0.5462410047350245
1.25892541179417,544517.180715906,461382.800483037,0.5517315189716626,459396.56701473903,0.5462410047350245,457430.09939769295,0.540911142666365
1.25892541179417,546445.823946416,459396.56701473903,0.5462410047350245,457430.09939769295,0.540911142666365,455482.81928409403,0.535734230697239
1.25892541179417,548356.355001606,457430.09939769295,0.540911142666365,455482.81928409403,0.535734230697239,453554.176053584,0.5307030708861162
1.25892541179417,550249.2743402129,455482.81928409403,0.535734230697239,453554.176053584,0.5307030708861162,451643.64499839395,0.5258109273908
1.25892541179417,552125.059699247,453554.176053584,0.5307030708861162,451643.64499839395,0.5258109273908,449750.7256597871,0.5210514886205783
1.25892541179417,553984.167498406,451643.64499839395,0.5258109273908,449750.7256597871,0.5210514886205783,447874.940300753,0.516418833099726
1.25892541179417,555827.034133398,449750.7256597871,0.5210514886205783,447874.940300753,0.516418833099726,446015.832501594,0.5119073986088754
1.25892541179417,557654.077168702,447874.940300753,0.516418833099726,446015.832501594,0.5119073986088754,444172.965866602,0.507511954251127
1.25892541179417,559465.696439124,446015.832501594,0.5119073986088754,444172.965866602,0.507511954251127,442345.92283129797,0.5032275751171983
1.25892541179417,561262.2750685089,444172.965866602,0.507511954251127,442345.92283129797,0.5032275751171983,440534.30356087605,0.49904961927360597
1.25892541179417,563044.180413085,442345.92283129797,0.5032275751171983,440534.30356087605,0.49904961927360597,438737.7249314911,0.494973706826697
1.25892541179417,564811.764936137,440534.30356087605,0.49904961927360597,438737.7249314911,0.494973706826697,436955.81958691496,0.49099570084777144
1.25892541179417,566565.367020036,438737.7249314911,0.494973706826697,436955.81958691496,0.49099570084777144,435188.235063863,0.48711168997193455
1.25892541179417,568305.311721015,436955.81958691496,0.49099570084777144,435188.235063863,0.48711168997193455,433434.632979964,0.48331797249417935
1.25892541179417,570031.911471583,435188.235063863,0.48711168997193455,433434.632979964,0.48331797249417935,431694.688278985,0.47961104182442393
1.25892541179417,571745.466734961,433434.632979964,0.48331797249417935,431694.688278985,0.47961104182442393,429968.08852841705,0.4759875731605765
1.25892541179417,573446.2666155171,431694.688278985,0.47961104182442393,429968.08852841705,0.4759875731605765,428254.533265039,0.47244441126557324
1.25892541179417,575134.589428796,429968.08852841705,0.4759875731605765,428254.533265039,0.47244441126557324,426553.7333844829,0.46897855924413306
1.25892541179417,576810.7032344029,428254.533265039,0.47244441126557324,426553.7333844829,0.46897855924413306,424865.41057120403,0.4655871682241559
1.25892541179417,578474.8663346879,426553.7333844829,0.46897855924413306,424865.41057120403,0.4655871682241559,423189.2967655971,0.46226752785694164
1.25892541179417,580127.327741936,424865.41057120403,0.4655871682241559,423189.2967655971,0.46226752785694164,421525.1336653121,0.459017057568902
1.25892541179417,581768.327616486,423189.2967655971,0.46226752785694164,421525.1336653121,0.459017057568902,419872.67225806403,0.45583329848612064
1.25892541179417,583398.097678014,421525.1336653121,0.459017057568902,419872.67225806403,0.45583329848612064,418231.672383514,0.4527139059799892
1.25892541179417,585016.8615920179,419872.67225806403,0.45583329848612064,418231.672383514,0.4527139059799892,416601.90232198604,0.44965664277888007
1.25892541179417,586624.8353333339,418231.672383514,0.4527139059799892,416601.90232198604,0.44965664277888007,414983.1384079821,0.4466593725877788
1.25892541179417,588222.2275284029,416601.90232198604,0.44965664277888007,414983.1384079821,0.4466593725877788,413375.16466666607,0.4437200541858328
1.25892541179417,589809.239777818,414983.1384079821,0.4466593725877788,413375.16466666607,0.4437200541858328,411777.77247159707,0.44083673594862277
1.25892541179417,591386.066960575,413375.16466666607,0.4437200541858328,411777.77247159707,0.44083673594862277,410190.760222182,0.4380075507658249
1.25892541179417,592952.897521329,411777.77247159707,0.44083673594862277,410190.760222182,0.4380075507658249,408613.93303942506,0.43523071132057034
1.25892541179417,594509.913741847,410190.760222182,0.4380075507658249,408613.93303942506,0.43523071132057034,407047.102478671,0.43250450569945514
1.25892541179417,596057.291997746,408613.93303942506,0.43523071132057034,407047.102478671,0.43250450569945514,405490.08625815297,0.42982729330526326
1.25892541179417,597595.203001532,407047.102478671,0.43250450569945514,405490.08625815297,0.42982729330526326,403942.708002254,0.427197501051673
1.25892541179417,599123.812032857,405490.08625815297,0.42982729330526326,403942.708002254,0.427197501051673,402404.796998468,0.42461361981249257
1.25892541179417,600643.279156844,403942.708002254,0.427197501051673,402404.796998468,0.42461361981249257,400876.187967143,0.4220742011075102
1.25892541179417,602153.759431279,402404.796998468,0.42461361981249257,400876.187967143,0.4220742011075102,399356.720843156,0.41957785400972675
1.25892541179417,603655.40310337,400876.187967143,0.4220742011075102,399356.720843156,0.41957785400972675,397846.24056872097,0.41712324224748754
1.25892541179417,605148.355796768,399356.720843156,0.41957785400972675,397846.24056872097,0.41712324224748754,396344.59689663,0.4147090814994428
1.25892541179417,606632.758689435,397846.24056872097,0.41712324224748754,396344.59689663,0.4147090814994428,394851.644203232,0.41233413685194037
1.25892541179417,608108.748682964,396344.59689663,0.4147090814994428,394851.644203232,0.41233413685194037,393367.24131056503,0.40999722042473474
1.25892541179417,609576.4585638461,394851.644203232,0.41233413685194037,393367.24131056503,0.40999722042473474,391891.251317036,0.40769718913390535
1.25892541179417,611036.0171571929,393367.24131056503,0.40999722042473474,391891.251317036,0.40769718913390535,390423.54143615393,0.40543294259634827
1.25892541179417,612487.549473362,391891.251317036,0.40769718913390535,390423.54143615393,0.40543294259634827,388963.9828428071,0.4032034211580887
1.25892541179417,613931.176847897,390423.54143615393,0.40543294259634827,388963.9828428071,0.4032034211580887,387512.45052663796,0.40100760403748914
1.25892541179417,615367.017075179,388963.9828428071,0.4032034211580887,387512.45052663796,0.40100760403748914,386068.823152103,0.39884450757834
1.25892541179417,616795.1845361571,387512.45052663796,0.40100760403748914,386068.823152103,0.39884450757834,384632.982924821,0.3967131836050087
1.25892541179417,618215.7903204671,386068.823152103,0.39884450757834,384632.982924821,0.3967131836050087,383204.81546384294,0.3946127178638967
1.25892541179417,619628.942343289,384632.982924821,0.3967131836050087,383204.81546384294,0.3946127178638967,381784.2096795329,0.39254222856165144
1.25892541179417,621034.7454572,383204.81546384294,0.3946127178638967,381784.2096795329,0.39254222856165144,380371.05765671097,0.3905008649752644
1.25892541179417,622433.301559314,381784.2096795329,0.39254222856165144,380371.05765671097,0.3905008649752644,378965.2545428,0.38848780614278644
1.41253754462275,370926.522886145,0.0,0.0,0.0,0.0,999998.5874624554,103.03475287461121
1.41253754462275,382503.15369962103,0.0,0.0,999998.5874624554,103.03475287461121,629073.4771138551,3.2157307815211245
1.41253754462275,391386.21495267,999998.5874624554,103.03475287461121,629073.4771138551,3.2157307815211245,617496.8463003789,2.4675170147358183
1.41253754462275,398874.982002625,629073.4771138551,3.2157307815211245,617496.8463003789,2.4675170147358183,608613.78504733,2.0802130694319527
1.41253754462275,405472.718220487,617496.8463003789,2.4675170147358183,608613.78504733,2.0802130694319527,601125.017997375,1.8327045049616653
1.41253754462275,411437.52770207706,608613.78504733,2.0802130694319527,601125.017997375,1.8327045049616653,594527.281779513,1.656891522663904
1.41253754462275,416922.736119327,601125.017997375,1.8327045049616653,594527.281779513,1.656891522663904,588562.4722979229,1.5236690047916555
1.41253754462275,422028.243629576,594527.281779513,1.656891522663904,588562.4722979229,1.5236690047916555,583077.263880673,1.4181965306247164
1.41253754462275,426823.441119104,588562.4722979229,1.5236690047916555,583077.263880673,1.4181965306247164,577971.7563704241,1.3319993026466626
1.41253754462275,431358.85166983795,583077.263880673,1.4181965306247164,577971.7563704241,1.3319993026466626,573176.5588808961,1.2598362640927694
1.41253754462275,435672.616127616,577971.7563704241,1.3319993026466626,573176.5588808961,1.2598362640927694,568641.148330162,1.1982679049383538
1.41253754462275,439794.366135674,573176.5588808961,1.2598362640927694,568641.148330162,1.1982679049383538,564327.383872384,1.1449305577938826
1.41253754462275,443747.66618434206,568641.148330162,1.1982679049383538,564327.383872384,1.1449305577938826,560205.6338643259,1.0981389024077928
1.41253754462275,447551.62227179104,564327.383872384,1.1449305577938826,560205.6338643259,1.0981389024077928,556252.333815658,1.0566544687358288
1.41253754462275,451221.98047995,560205.6338643259,1.0981389024077928,556252.333815658,1.0566544687358288,552448.3777282089,1.0195439467108292
1.41253754462275,454771.900235584,556252.333815658,1.0566544687358288,552448.3777282089,1.0195439467108292,548778.0195200499,0.9860888210094385
1.41253754462275,458212.512780168,552448.3777282089,1.0195439467108292,548778.0195200499,0.9860888210094385,545228.099764416,0.955725706828881
1.41253754462275,461553.333559531,548778.0195200499,0.9860888210094385,545228.099764416,0.955725706828881,541787.487219832,0.9280057720452897
1.41253754462275,464802.57268607797,545228.099764416,0.955725706828881,541787.487219832,0.9280057720452897,538446.666440469,0.9025664240408191
1.41253754462275,467967.372671309,541787.487219832,0.9280057720452897,538446.666440469,0.9025664240408191,535197.427313922,0.8791111070086157
1.41253754462275,471053.993228311,538446.666440469,0.9025664240408191,535197.427313922,0.8791111070086157,532032.6273286911,0.857394599167229
1.41253754462275,474067.956872382,535197.427313922,0.8791111070086157,532032.6273286911,0.857394599167229,528946.006771689,0.8372121233530602
1.41253754462275,477014.165028495,532032.6273286911,0.857394599167229,528946.006771689,0.8372121233530602,525932.043127618,0.8183911544758302
