p_i,time,p_m
2.51188643150958,32400,426824.071241006
2.51188643150958,36000,431359.476805734
2.51188643150958,39600,435673.236521174
2.51188643150958,43200,439794.981997984
2.51188643150958,46800,443748.277700589
2.51188643150958,50400,447552.229606158
2.51188643150958,54000,451222.583779307
2.51188643150958,57600,454772.499632335
2.51188643150958,61200,458213.10839448
2.51188643150958,64800,461553.925501111
2.51188643150958,68400,464803.161055605
2.51188643150958,72000,467967.957561612
2.51188643150958,75600,471054.574725337
2.51188643150958,79200,474068.535056005
2.51188643150958,82800,477014.739973202
2.51188643150958,86400,479897.563409959
2.51188643150958,90000,482720.928023661
2.51188643150958,93600,485488.367808647
2.51188643150958,97200,488203.07996344
2.51188643150958,100800,490867.968184058
2.51188643150958,104400,493485.679054552
2.51188643150958,108000,496058.632834105
2.51188643150958,111600,498589.049660472
2.51188643150958,115200,501078.971977238
2.51188643150958,118800,503530.283829416
2.51188643150958,122400,505944.727545816
2.51188643150958,126000,508323.91822811
2.51188643150958,129600,510669.356389044
2.51188643150958,133200,512982.439020747
2.51188643150958,136800,515264.469325066
2.51188643150958,140400,517516.665298374
2.51188643150958,144000,519740.167331411
2.51188643150958,147600,521936.044958772
2.51188643150958,151200,524105.302871426
2.51188643150958,154800,526248.886288181
2.51188643150958,158400,528367.685767602
2.51188643150958,162000,530462.541529898
2.51188643150958,165600,532534.247348304
2.51188643150958,169200,534583.554061119
2.51188643150958,172800,536611.172748524
2.51188643150958,176400,538617.777612355
2.51188643150958,180000,540604.008591977
2.51188643150958,183600,542570.473745112
2.51188643150958,187200,544517.751418842
2.51188643150958,190800,546446.392232834
2.51188643150958,194400,548356.920894201
2.51188643150958,198000,550249.83786105
2.51188643150958,201600,552125.620869796
2.51188643150958,205200,553984.726339562
2.51188643150958,208800,555827.590665511
2.51188643150958,212400,557654.631411598
2.51188643150958,216000,559466.248412129
2.51188643150958,219600,561262.824790469
2.51188643150958,223200,563044.727902383
2.51188643150958,226800,564812.310210719
2.51188643150958,230400,566565.910097419
2.51188643150958,234000,568305.852618313
2.51188643150958,237600,570032.450205516
2.51188643150958,241200,571746.003321873
2.51188643150958,244800,573446.801071391
2.51188643150958,248400,575135.121769265
2.51188643150958,252000,576811.233474763
2.51188643150958,255600,578475.394489914
2.51188643150958,259200,580127.85382669
2.51188643150958,262800,581768.851645128
2.51188643150958,266400,583398.619664615
2.51188643150958,270000,585017.381550368
2.51188643150958,273600,586625.353276953
2.51188643150958,277200,588222.74347055
2.51188643150958,280800,589809.753731498
2.51188643150958,284400,591386.57893855
2.51188643150958,288000,592953.407536124
2.51188643150958,291600,594510.421805758
2.51188643150958,295200,596057.79812285
2.51188643150958,298800,597595.707199692
2.51188643150958,302400,599124.314315726
2.51188643150958,306000,600643.779535878
2.51188643150958,309600,602154.257917737
2.51188643150958,313200,603655.899708326
2.51188643150958,316800,605148.850531109
2.51188643150958,320400,606633.251563875
2.51188643150958,324000,608109.239708044
2.51188643150958,327600,609576.94774994
2.51188643150958,331200,611036.504514515
2.51188643150958,334800,612488.035011968
2.51188643150958,338400,613931.660577692
2.51188643150958,342000,615367.499005921
2.51188643150958,345600,616795.664677458
2.51188643150958,349200,618216.268681802
2.51188643150958,352800,619629.418933998
2.51188643150958,356400,621035.22028649
2.51188643150958,360000,622433.774636265
2.81838293126445,3600,370927.40726744
2.81838293126445,7200,382504.02180594
2.81838293126445,10800,391387.070570761
2.81838293126445,14400,398875.827092652
2.81838293126445,18000,405473.554035104
2.81838293126445,21600,411438.355131082
2.81838293126445,25200,416923.555836966
2.81838293126445,28800,422029.056169651
2.81838293126445,32400,426824.246917864
2.81838293126445,36000,431359.651092502
2.81838293126445,39600,435673.409485786
2.81838293126445,43200,439795.153699292
2.81838293126445,46800,443748.448190224
2.81838293126445,50400,447552.398929891
2.81838293126445,54000,451222.751978086
2.81838293126445,57600,454772.666743075
2.81838293126445,61200,458213.274450683
2.81838293126445,64800,461554.090533363
2.81838293126445,68400,464803.325091975
2.81838293126445,72000,467968.120627981
2.81838293126445,75600,471054.736845665
2.81838293126445,79200,474068.696252563
2.81838293126445,82800,477014.900266756
2.81838293126445,86400,479897.722819936
2.81838293126445,90000,482721.086568284
2.81838293126445,93600,485488.525505057
2.81838293126445,97200,488203.236827799
2.81838293126445,100800,490868.124231635
2.81838293126445,104400,493485.834299809
2.81838293126445,108000,496058.787290758
2.81838293126445,111600,498589.20334156
2.81838293126445,115200,501079.124895171
2.81838293126445,118800,503530.435996029
2.81838293126445,122400,505944.878972408
2.81838293126445,126000,508324.068925487
2.81838293126445,129600,510669.50636755
2.81838293126445,133200,512982.588290299
2.81838293126445,136800,515264.617895183
2.81838293126445,140400,517516.813178199
2.81838293126445,144000,519740.314529739
2.81838293126445,147600,521936.191484069
2.81838293126445,151200,524105.448731851
2.81838293126445,154800,526249.031491603
2.81838293126445,158400,528367.830321618
2.81838293126445,162000,530462.685441847
2.81838293126445,165600,532534.390625281
2.81838293126445,169200,534583.696709989
2.81838293126445,172800,536611.314775935
2.81838293126445,176400,538617.919024747
2.81838293126445,180000,540604.149395594
2.81838293126445,183600,542570.613946013
2.81838293126445,187200,544517.891022908
2.81838293126445,190800,546446.531245776
2.81838293126445,194400,548357.059321571
2.81838293126445,198000,550249.975708247
2.81838293126445,201600,552125.75814207
2.81838293126445,205200,553984.863042026
2.81838293126445,208800,555827.726803142
2.81838293126445,212400,557654.766989246
2.81838293126445,216000,559466.383434521
2.81838293126445,219600,561262.959262215
2.81838293126445,223200,563044.861827981
2.81838293126445,226800,564812.443594557
2.81838293126445,230400,566566.042943784
2.81838293126445,234000,568305.98493139
2.81838293126445,237600,570032.581989396
2.81838293126445,241200,571746.134580554
2.81838293126445,244800,573446.931808781
2.81838293126445,248400,575135.25198919
2.81838293126445,252000,576811.363180964
2.81838293126445,255600,578475.523686055
2.81838293126445,259200,580127.982516356
2.81838293126445,262800,581768.979831833
2.81838293126445,266400,583398.747351801
2.81838293126445,270000,585017.508741408
2.81838293126445,273600,586625.479975154
2.81838293126445,277200,588222.869679155
2.81838293126445,280800,589809.879453689
2.81838293126445,284400,591386.704177447
2.81838293126445,288000,592953.532294793
2.81838293126445,291600,594510.546087207
2.81838293126445,295200,596057.921930032
2.81838293126445,298800,597595.830535509
2.81838293126445,302400,599124.437183029
2.81838293126445,306000,600643.901937469
2.81838293126445,309600,602154.379856371
2.81838293126445,313200,603656.021186711
2.81838293126445,316800,605148.971551909
2.81838293126445,320400,606633.37212971
2.81838293126445,324000,608109.359821492
2.81838293126445,327600,609577.06741354
2.81838293126445,331200,611036.623730764
2.81838293126445,334800,612488.153783328
2.81838293126445,338400,613931.778906584
2.81838293126445,342000,615367.616894732
2.81838293126445,345600,616795.78212854
2.81838293126445,349200,618216.385697473
2.81838293126445,352800,619629.535516542
2.81838293126445,356400,621035.33643816
2.81838293126445,360000,622433.890359283
3.16227766016838,3600,370927.623602798
3.16227766016838,7200,382504.234160151
3.16227766016838,10800,391387.279870129
3.16227766016838,14400,398876.033816669
3.16227766016838,18000,405473.758490191
3.16227766016838,21600,411438.5575349
3.16227766016838,25200,416923.756354447
3.16227766016838,28800,422029.254931372
3.16227766016838,32400,426824.444030539
3.16227766016838,36000,431359.846645472
3.16227766016838,39600,435673.603555273
3.16227766016838,43200,439795.346351329
3.16227766016838,46800,443748.639482739
3.16227766016838,50400,447552.588914244
3.16227766016838,54000,451222.940700221
3.16227766016838,57600,454772.854244409
3.16227766016838,61200,458213.460768807
3.16227766016838,64800,461554.275702594
3.16227766016838,68400,464803.509143809
3.16227766016838,72000,467968.303591455
3.16227766016838,75600,471054.918747666
3.16227766016838,79200,474068.877118076
3.16227766016838,82800,477015.080119082
3.16227766016838,86400,479897.901680871
3.16227766016838,90000,482721.264458277
3.16227766016838,93600,485488.70244334
3.16227766016838,97200,488203.412832504
3.16227766016838,100800,490868.299319897
3.16227766016838,104400,493486.008487851
3.16227766016838,108000,496058.960593974
3.16227766016838,111600,498589.375774575
3.16227766016838,115200,501079.296471913
3.16227766016838,118800,503530.606729776
3.16227766016838,122400,505945.048875838
3.16227766016838,126000,508324.238010725
3.16227766016838,129600,510669.674646202
3.16227766016838,133200,512982.755773492
3.16227766016838,136800,515264.784593595
3.16227766016838,140400,517516.979102092
3.16227766016838,144000,519740.479688978
3.16227766016838,147600,521936.355888157
3.16227766016838,151200,524105.61238994
3.16227766016838,154800,526249.194412524
3.16227766016838,158400,528367.992513892
3.16227766016838,162000,530462.84691371
3.16227766016838,165600,532534.551384693
3.16227766016838,169200,534583.856764654
3.16227766016838,172800,536611.47413331
3.16227766016838,176400,538618.07769206
3.16227766016838,180000,540604.307379851
3.16227766016838,183600,542570.771254011
3.16227766016838,187200,544518.047661246
3.16227766016838,190800,546446.687220863
3.16227766016838,194400,548357.214639636
3.16227766016838,198000,550250.130375345
3.16227766016838,201600,552125.912164095
3.16227766016838,205200,553985.016424713
3.16227766016838,208800,555827.879552075
3.16227766016838,212400,557654.919109868
3.16227766016838,216000,559466.534932137
3.16227766016838,219600,561263.110141996
3.16227766016838,223200,563045.012094974
3.16227766016838,226800,564812.593253686
3.16227766016838,230400,566566.191999858
3.16227766016838,234000,568306.133389105
3.16227766016838,237600,570032.729853341
3.16227766016838,241200,571746.281855216
3.16227766016838,244800,573447.078498546
3.16227766016838,248400,575135.398098349
3.16227766016838,252000,576811.508713716
3.16227766016838,255600,578475.668646509
3.16227766016838,259200,580128.126908537
3.16227766016838,262800,581769.123659682
3.16227766016838,266400,583398.89061918
3.16227766016838,270000,585017.651452102
3.16227766016838,273600,586625.622132873
3.16227766016838,277200,588223.011287539
3.16227766016838,280800,589810.020516307
3.16227766016838,284400,591386.844697802
3.16227766016838,288000,592953.672276322
3.16227766016838,291600,594510.685533286
3.16227766016838,295200,596058.060843975
3.16227766016838,298800,597595.968920572
3.16227766016838,302400,599124.575042411
3.16227766016838,306000,600644.039274313
3.16227766016838,309600,602154.516673768
3.16227766016838,313200,603656.1574877
3.16227766016838,316800,605149.107339479
3.16227766016838,320400,606633.507406801
3.16227766016838,324000,608109.494590997
3.16227766016838,327600,609577.201678307
3.16227766016838,331200,611036.757493596
3.16227766016838,334800,612488.287046985
3.16227766016838,338400,613931.911673784
3.16227766016838,342000,615367.749168154
3.16227766016838,345600,616795.913910822
3.16227766016838,349200,618216.516991216
3.16227766016838,352800,619629.666324308
3.16227766016838,356400,621035.466762478
3.16227766016838,360000,622434.020202644
3.54813389233576,3600,370927.866335063
3.54813389233576,7200,382504.472425494
3.54813389233576,10800,391387.514707883
3.54813389233576,14400,398876.265764831
3.54813389233576,18000,405473.987892572
3.54813389233576,21600,411438.784635719
3.54813389233576,25200,416923.981338761
3.54813389233576,28800,422029.477945692
3.54813389233576,32400,426824.665194599
3.54813389233576,36000,431360.066059513
3.54813389233576,39600,435673.821304818
3.54813389233576,43200,439795.562510469
3.54813389233576,46800,443748.854116472
3.54813389233576,50400,447552.802080195
3.54813389233576,54000,451223.152449939
3.54813389233576,57600,454773.064624367
3.54813389233576,61200,458213.669821181
3.54813389233576,64800,461554.48346589
3.54813389233576,68400,464803.715653363
3.54813389233576,72000,467968.50887985
3.54813389233576,75600,471055.122845067
3.54813389233576,79200,474069.080052519
3.54813389233576,82800,477015.281916711
3.54813389233576,86400,479898.102366142
3.54813389233576,90000,482721.464054132
3.54813389233576,93600,485488.900971359
3.54813389233576,97200,488203.610313031
3.54813389233576,100800,490868.495772158
3.54813389233576,104400,493486.20393005
3.54813389233576,108000,496059.155043379
3.54813389233576,111600,498589.569247602
3.54813389233576,115200,501079.488984185
3.54813389233576,118800,503530.798296191
3.54813389233576,122400,505945.239510623
3.54813389233576,126000,508324.427727482
3.54813389233576,129600,510669.863457955
3.54813389233576,133200,512982.943692725
3.54813389233576,136800,515264.971632291
3.54813389233576,140400,517517.165271761
3.54813389233576,144000,519740.665000693
3.54813389233576,147600,521936.540352576
3.54813389233576,151200,524105.796017336
3.54813389233576,154800,526249.377212803
3.54813389233576,158400,528368.174496617
3.54813389233576,162000,530463.028088119
